id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5093,BETULIA,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,295,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5093,BETULIA,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,5984,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5093,BETULIA,Nacional,,997,TARJETAS NO MARCADAS,,,23,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5093,BETULIA,Nacional,,998,VOTOS NULOS,,,59,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5093,BETULIA,Nacional,,999,VOTOS EN BLANCO,,,123,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,1161,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,10044,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Nacional,,997,TARJETAS NO MARCADAS,,,27,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Nacional,,998,VOTOS NULOS,,,93,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Nacional,,999,VOTOS EN BLANCO,,,338,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5107,BRICENO,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,603,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5107,BRICENO,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,1360,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5107,BRICENO,Nacional,,997,TARJETAS NO MARCADAS,,,32,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5107,BRICENO,Nacional,,998,VOTOS NULOS,,,62,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5107,BRICENO,Nacional,,999,VOTOS EN BLANCO,,,156,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5113,BURITICA,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,518,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5113,BURITICA,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,2211,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5113,BURITICA,Nacional,,997,TARJETAS NO MARCADAS,,,24,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5113,BURITICA,Nacional,,998,VOTOS NULOS,,,57,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5113,BURITICA,Nacional,,999,VOTOS EN BLANCO,,,120,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5120,CACERES,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,2462,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5120,CACERES,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,2853,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5120,CACERES,Nacional,,997,TARJETAS NO MARCADAS,,,23,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5120,CACERES,Nacional,,998,VOTOS NULOS,,,71,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5120,CACERES,Nacional,,999,VOTOS EN BLANCO,,,144,0
