id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5125,CAICEDO,Nacional,,998,VOTOS NULOS,,,67,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5125,CAICEDO,Nacional,,999,VOTOS EN BLANCO,,,82,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5129,CALDAS,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,13228,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5129,CALDAS,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,11704,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5129,CALDAS,Nacional,,997,TARJETAS NO MARCADAS,,,116,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5129,CALDAS,Nacional,,998,VOTOS NULOS,,,1762,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5129,CALDAS,Nacional,,999,VOTOS EN BLANCO,,,2373,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5134,CAMPAMENTO,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,947,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5134,CAMPAMENTO,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,582,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5134,CAMPAMENTO,Nacional,,997,TARJETAS NO MARCADAS,,,13,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5134,CAMPAMENTO,Nacional,,998,VOTOS NULOS,,,30,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5134,CAMPAMENTO,Nacional,,999,VOTOS EN BLANCO,,,73,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5138,CANASGORDAS,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,2608,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5138,CANASGORDAS,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,4105,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5138,CANASGORDAS,Nacional,,997,TARJETAS NO MARCADAS,,,53,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5138,CANASGORDAS,Nacional,,998,VOTOS NULOS,,,125,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5138,CANASGORDAS,Nacional,,999,VOTOS EN BLANCO,,,145,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5142,CARACOLI,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,804,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5142,CARACOLI,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,838,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5142,CARACOLI,Nacional,,997,TARJETAS NO MARCADAS,,,16,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5142,CARACOLI,Nacional,,998,VOTOS NULOS,,,33,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5142,CARACOLI,Nacional,,999,VOTOS EN BLANCO,,,59,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5145,CARAMANTA,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,1102,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5145,CARAMANTA,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,1374,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5145,CARAMANTA,Nacional,,997,TARJETAS NO MARCADAS,,,26,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5145,CARAMANTA,Nacional,,998,VOTOS NULOS,,,57,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5145,CARAMANTA,Nacional,,999,VOTOS EN BLANCO,,,54,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5147,CAREPA,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,9669,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5147,CAREPA,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,6193,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5147,CAREPA,Nacional,,997,TARJETAS NO MARCADAS,,,63,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5147,CAREPA,Nacional,,998,VOTOS NULOS,,,183,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5147,CAREPA,Nacional,,999,VOTOS EN BLANCO,,,569,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,5484,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,10224,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,Nacional,,997,TARJETAS NO MARCADAS,,,107,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,Nacional,,998,VOTOS NULOS,,,990,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,Nacional,,999,VOTOS EN BLANCO,,,1254,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5150,CAROLINA,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,571,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5150,CAROLINA,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,738,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5150,CAROLINA,Nacional,,997,TARJETAS NO MARCADAS,,,10,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5150,CAROLINA,Nacional,,998,VOTOS NULOS,,,77,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5150,CAROLINA,Nacional,,999,VOTOS EN BLANCO,,,92,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5154,CAUCASIA,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,13106,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5154,CAUCASIA,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,10870,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5154,CAUCASIA,Nacional,,997,TARJETAS NO MARCADAS,,,104,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5154,CAUCASIA,Nacional,,998,VOTOS NULOS,,,687,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5154,CAUCASIA,Nacional,,999,VOTOS EN BLANCO,,,1079,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5172,CHIGORODO,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,12313,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5172,CHIGORODO,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,5444,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5172,CHIGORODO,Nacional,,997,TARJETAS NO MARCADAS,,,74,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5172,CHIGORODO,Nacional,,998,VOTOS NULOS,,,241,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5172,CHIGORODO,Nacional,,999,VOTOS EN BLANCO,,,667,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5190,CISNEROS,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,2189,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5190,CISNEROS,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,2261,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5190,CISNEROS,Nacional,,997,TARJETAS NO MARCADAS,,,49,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5190,CISNEROS,Nacional,,998,VOTOS NULOS,,,153,0
