divipola,ano,departamento,municipio,votos_validos,votos_izquierda,pct_izquierda,votos_blanco,votos_nulos,votos_totales_emitidos,pct_votos_blanco,num_candidatos,lag_pct_izquierda,lag_pct_votos_blanco,lag_pct_izquierda_imputado,lag_pct_votos_blanco_imputado,peso_muestral,nbi_total,fuente_nbi,per_ocu,baja_confiabilidad_electoral,valido_para_modelado,region_dane
76111,2006,VALLE DEL CAUCA,GUADALAJARA DE BUGA,36824,10407.0,28.26145991744514,1040.0,425.0,38289.0,2.7161848050353887,7,6.153462189068523,2.448009824074321,0,0,1.0,11.555302540477,2005,30643.0,0,1,Pacifica
76113,2006,VALLE DEL CAUCA,BUGALAGRANDE,6267,3032.0,48.38040529759056,129.0,61.0,6457.0,1.997831810438284,7,10.775785549440796,2.733254597604184,0,0,1.0,21.310541430759407,2005,30643.0,0,1,Pacifica
76122,2006,VALLE DEL CAUCA,CAICEDONIA,11456,1336.0,11.662011173184355,249.0,159.0,11864.0,2.0987862440997977,7,4.319515774027879,2.598535054063481,0,0,1.0,15.935034778908785,2005,30643.0,0,1,Pacifica
76126,2006,VALLE DEL CAUCA,CALIMA,4203,1047.0,24.91077801570307,132.0,88.0,4423.0,2.9843997286909336,7,4.869816779170685,2.7070428997476483,0,0,1.0,19.116914200463462,2005,30643.0,0,1,Pacifica
76130,2006,VALLE DEL CAUCA,CANDELARIA,20057,6950.0,34.65124395472902,555.0,373.0,20985.0,2.6447462473195142,7,9.321291735084838,2.9648476037177423,0,0,1.0,14.507694193573432,2005,30643.0,0,1,Pacifica
76147,2006,VALLE DEL CAUCA,CARTAGO,39001,7638.0,19.584113227865952,978.0,536.0,40515.0,2.413920770085153,7,5.229721760574706,2.287699433865157,0,0,1.0,15.689753877149194,2005,30643.0,0,1,Pacifica
76233,2006,VALLE DEL CAUCA,DAGUA,8624,1806.0,20.94155844155844,201.0,102.0,8927.0,2.251596280945446,7,5.91206990715456,2.154775982131126,0,0,1.0,24.983451665224194,2005,30643.0,0,1,Pacifica
76243,2006,VALLE DEL CAUCA,EL AGUILA,3126,359.0,11.484325015994882,70.0,62.0,3258.0,2.148557397176182,7,3.6164565361645655,2.1573604060913705,0,0,1.0,27.27371745997168,2005,30643.0,0,1,Pacifica
76246,2006,VALLE DEL CAUCA,EL CAIRO,2263,272.0,12.019443216968623,61.0,15.0,2339.0,2.607952116289012,7,4.866920152091255,1.528140141632501,0,0,1.0,29.435931601154785,2005,30643.0,0,1,Pacifica
76248,2006,VALLE DEL CAUCA,EL CERRITO,17061,6102.0,35.765781607174254,417.0,258.0,17736.0,2.351150202976996,7,6.394199077125906,2.8802710843373496,0,0,1.0,18.68503879896189,2005,30643.0,0,1,Pacifica
76250,2006,VALLE DEL CAUCA,EL DOVIO,3590,541.0,15.069637883008358,95.0,70.0,3755.0,2.5299600532623168,7,3.761283851554664,1.362862010221465,0,0,1.0,23.91304347826087,2005,30643.0,0,1,Pacifica
76275,2006,VALLE DEL CAUCA,FLORIDA,15838,7241.0,45.71915645914888,362.0,305.0,16505.0,2.19327476522266,7,8.05168310098606,3.3434064167684694,0,0,1.0,21.62511734953484,2005,30643.0,0,1,Pacifica
76306,2006,VALLE DEL CAUCA,GINEBRA,5664,1278.0,22.5635593220339,179.0,79.0,5922.0,3.022627490712597,7,4.725738396624473,2.230543796808857,0,0,1.0,18.10307727765693,2005,30643.0,0,1,Pacifica
76318,2006,VALLE DEL CAUCA,GUACARI,9397,4080.0,43.41811216345642,235.0,122.0,9754.0,2.4092679926184126,7,16.971333610303283,2.231075697211156,0,0,1.0,21.42453063442492,2005,30643.0,0,1,Pacifica
76364,2006,VALLE DEL CAUCA,JAMUNDI,23896,6067.0,25.3891864747238,568.0,332.0,24796.0,2.2906920471043715,7,5.0323774283071225,2.2055874883037028,0,0,1.0,15.626128388038127,2005,30643.0,0,1,Pacifica
76377,2006,VALLE DEL CAUCA,LA CUMBRE,3915,841.0,21.48148148148148,90.0,29.0,4034.0,2.2310361923648983,7,6.235565819861432,2.0708582834331337,0,0,1.0,22.68681624327832,2005,30643.0,0,1,Pacifica
76400,2006,VALLE DEL CAUCA,LA UNION,10754,1248.0,11.604984191928583,289.0,196.0,11239.0,2.5714031497464185,7,3.900772964227935,1.7650112476206954,0,0,1.0,18.40750255051441,2005,30643.0,0,1,Pacifica
76403,2006,VALLE DEL CAUCA,LA VICTORIA,5062,1025.0,20.2489134729356,106.0,64.0,5232.0,2.025993883792049,7,5.274949083503055,1.682169008509796,0,0,1.0,18.73607101105245,2005,30643.0,0,1,Pacifica
76497,2006,VALLE DEL CAUCA,OBANDO,4303,809.0,18.80083662561004,101.0,53.0,4457.0,2.266098272380525,7,3.1654676258992804,1.8867924528301887,0,0,1.0,30.669376120288423,2005,30643.0,0,1,Pacifica
76520,2006,VALLE DEL CAUCA,PALMIRA,80983,25780.0,31.83384167047405,2308.0,944.0,84235.0,2.73995370095566,7,8.525192269769276,2.5484646447899766,0,0,1.0,12.748904683848089,2005,30643.0,0,1,Pacifica
76563,2006,VALLE DEL CAUCA,PRADERA,12841,4349.0,33.86807881006152,433.0,203.0,13477.0,3.212881205015953,7,6.187290969899665,3.444896728478818,0,0,1.0,23.80073275063805,2005,30643.0,0,1,Pacifica
76606,2006,VALLE DEL CAUCA,RESTREPO,4491,992.0,22.088621687820083,101.0,66.0,4658.0,2.1683125805066554,7,3.23439099283521,1.7747978702425555,0,0,1.0,20.83834970180201,2005,30643.0,0,1,Pacifica
76616,2006,VALLE DEL CAUCA,RIOFRIO,5420,1901.0,35.073800738007385,123.0,93.0,5636.0,2.182398864442867,7,6.207018162581555,1.984861227922624,0,0,1.0,26.405077814190992,2005,30643.0,0,1,Pacifica
76622,2006,VALLE DEL CAUCA,ROLDANILLO,11490,2051.0,17.8503046127067,265.0,99.0,11854.0,2.235532309768854,7,5.06130967910253,1.619742198100407,0,0,1.0,18.418865097099467,2005,30643.0,0,1,Pacifica
76670,2006,VALLE DEL CAUCA,SAN PEDRO,5481,1451.0,26.47327130085751,145.0,55.0,5681.0,2.5523675409258937,7,11.239901650860554,2.0720108695652173,0,0,1.0,16.524976487755573,2005,30643.0,0,1,Pacifica
76736,2006,VALLE DEL CAUCA,SEVILLA,12711,2549.0,20.05349697112737,378.0,195.0,13284.0,2.845528455284553,7,7.339590706262501,2.845469137603969,0,0,1.0,18.233188719691352,2005,30643.0,0,1,Pacifica
76823,2006,VALLE DEL CAUCA,TORO,4631,543.0,11.725329302526452,77.0,52.0,4760.0,1.6176470588235297,7,3.961661341853035,1.5712218317138722,0,0,1.0,29.901960059486104,2005,30643.0,0,1,Pacifica
76828,2006,VALLE DEL CAUCA,TRUJILLO,4937,908.0,18.39173587198704,136.0,62.0,5135.0,2.6484907497565726,7,3.155091169842245,2.2082018927444795,0,0,1.0,22.791802463680053,2005,30643.0,0,1,Pacifica
76834,2006,VALLE DEL CAUCA,TULUA,49312,12740.0,25.83549643088904,1475.0,694.0,51481.0,2.86513470989297,7,5.636080743561397,2.73022836773865,0,0,1.0,15.74558784705311,2005,30643.0,0,1,Pacifica
76845,2006,VALLE DEL CAUCA,ULLOA,1565,224.0,14.313099041533548,34.0,26.0,1625.0,2.0923076923076924,7,3.4996759559300066,1.5056461731493098,0,0,1.0,23.40347328322629,2005,30643.0,0,1,Pacifica
76863,2006,VALLE DEL CAUCA,VERSALLES,3103,319.0,10.2803738317757,69.0,50.0,3222.0,2.141527001862197,7,2.616359129716332,0.6472491909385114,0,0,1.0,18.953181875235344,2005,30643.0,0,1,Pacifica
76869,2006,VALLE DEL CAUCA,VIJES,3536,1109.0,31.3631221719457,81.0,47.0,3664.0,2.210698689956332,7,6.853582554517133,1.4309301045679692,0,0,1.0,21.145420404756937,2005,30643.0,0,1,Pacifica
76890,2006,VALLE DEL CAUCA,YOTOCO,4458,1196.0,26.82817406908928,118.0,77.0,4653.0,2.535998280679132,7,3.753412192902639,2.1634615384615383,0,0,1.0,26.58787020564216,2005,30643.0,0,1,Pacifica
76892,2006,VALLE DEL CAUCA,YUMBO,26018,12062.0,46.36021216081175,675.0,251.0,26944.0,2.5051959619952493,7,13.12133374498302,2.794882194609343,0,0,1.0,17.945036009273803,2005,30643.0,0,1,Pacifica
76895,2006,VALLE DEL CAUCA,ZARZAL,12048,4542.0,37.699203187250994,274.0,201.0,12523.0,2.1879741276052065,7,7.634743126208694,2.1040705672897952,0,0,1.0,17.338316284511414,2005,30643.0,0,1,Pacifica
81001,2006,ARAUCA,ARAUCA,20732,3191.0,15.391665058846227,330.0,216.0,21278.0,1.5508976407557102,7,3.406395975565936,2.7291523087525844,0,0,1.0,33.72850381868,2005,15345.0,0,1,Orinoquia
81065,2006,ARAUCA,ARAUQUITA,4092,2631.0,64.29618768328446,93.0,70.0,4255.0,2.18566392479436,7,20.43255549231645,4.847207586933614,0,0,1.0,41.482435981139965,2005,15345.0,0,1,Orinoquia
81220,2006,ARAUCA,CRAVO NORTE,1083,81.0,7.479224376731302,17.0,10.0,1110.0,1.5315315315315314,7,1.8867924528301887,4.700352526439483,0,0,1.0,53.9057239057239,2005,15345.0,0,1,Orinoquia
81300,2006,ARAUCA,FORTUL,1896,1357.0,71.57172995780591,43.0,20.0,1959.0,2.1949974476773866,7,14.209115281501342,6.385542168674699,0,0,1.0,100.0,2005,15345.0,0,1,Orinoquia
81591,2006,ARAUCA,PUERTO RONDON,1039,55.0,5.2935514918190565,20.0,6.0,1065.0,1.8779342723004693,7,1.4012738853503186,5.456702253855279,0,0,1.0,36.10210696920584,2005,15345.0,0,1,Orinoquia
81736,2006,ARAUCA,SARAVENA,8754,2947.0,33.66461046378798,238.0,165.0,9157.0,2.599104510210768,7,5.347251810822326,4.62890625,0,0,1.0,34.14998311250411,2005,15345.0,0,1,Orinoquia
81794,2006,ARAUCA,TAME,7989,1761.0,22.042808862185503,166.0,46.0,8201.0,2.0241433971466893,7,5.796800332432994,6.933131274862664,0,0,1.0,100.0,2005,15345.0,0,1,Orinoquia
85001,2006,CASANARE,YOPAL,34128,4310.0,12.62892639474918,705.0,281.0,35114.0,2.007746198097625,7,4.666811373996093,3.918102207786869,0,0,1.0,24.47202894705192,2005,3033.0,0,1,Orinoquia
85010,2006,CASANARE,AGUAZUL,11633,981.0,8.432906387002493,164.0,168.0,11965.0,1.3706644379440034,7,4.224069224638506,3.799600042100831,0,0,1.0,26.691420994266213,2005,3033.0,0,1,Orinoquia
85015,2006,CASANARE,CHAMEZA,621,19.0,3.059581320450886,4.0,4.0,629.0,0.6359300476947536,7,3.571428571428571,16.417910447761194,0,0,1.0,46.3519313304721,2005,3033.0,0,1,Orinoquia
85125,2006,CASANARE,HATO COROZAL,2534,116.0,4.577742699289661,31.0,23.0,2588.0,1.197836166924266,7,5.202754399387912,5.266903914590747,0,0,1.0,57.309198687414,2005,3033.0,0,1,Orinoquia
85136,2006,CASANARE,LA SALINA,254,34.0,13.385826771653544,32.0,4.0,290.0,11.03448275862069,7,3.582084335099248,5.605958275181672,1,1,0.58,51.14638447971781,2005,3033.0,0,1,Orinoquia
85139,2006,CASANARE,MANI,3342,315.0,9.425493716337522,57.0,29.0,3428.0,1.662777129521587,7,3.7023324694557576,4.665738161559889,0,0,1.0,35.241485472387915,2005,3033.0,0,1,Orinoquia
85162,2006,CASANARE,MONTERREY,4280,304.0,7.102803738317758,52.0,21.0,4353.0,1.1945784516425453,7,3.2559380838003733,3.4994964753272915,0,0,1.0,27.238639407195787,2005,3033.0,0,1,Orinoquia
85225,2006,CASANARE,NUNCHIA,2860,143.0,5.0,62.0,30.0,2952.0,2.100271002710027,7,3.711672942442173,6.955252918287938,0,0,1.0,64.02020463670509,2005,3033.0,0,1,Orinoquia
85230,2006,CASANARE,OROCUE,2507,297.0,11.846828879138412,41.0,18.0,2566.0,1.597817614964926,7,2.8389339513325607,4.896626768226333,0,0,1.0,62.83222591362127,2005,3033.0,0,1,Orinoquia
85250,2006,CASANARE,PAZ DE ARIPORO,8324,511.0,6.138875540605478,107.0,74.0,8505.0,1.2580834803057024,7,3.3968804159445405,4.368853780428824,0,0,1.0,43.56106644305586,2005,3033.0,0,1,Orinoquia
85263,2006,CASANARE,PORE,2051,145.0,7.069722086786934,55.0,37.0,2143.0,2.5664955669622023,7,3.6933797909407664,8.985330073349633,0,0,1.0,55.48543037464751,2005,3033.0,0,1,Orinoquia
85279,2006,CASANARE,RECETOR,579,37.0,6.390328151986183,11.0,6.0,596.0,1.8456375838926176,7,3.582084335099248,5.605958275181672,1,1,1.0,46.28999319264806,2005,3033.0,0,1,Orinoquia
85300,2006,CASANARE,SABANALARGA,1372,106.0,7.725947521865889,13.0,10.0,1395.0,0.9318996415770612,7,3.4657650042265424,3.238866396761133,0,0,1.0,26.63972645321728,2005,3033.0,0,1,Orinoquia
85315,2006,CASANARE,SACAMA,377,144.0,38.196286472148536,38.0,5.0,420.0,9.047619047619047,7,3.582084335099248,5.605958275181672,1,1,0.84,37.70279039584685,2005,3033.0,0,1,Orinoquia
85325,2006,CASANARE,SAN LUIS DE PALENQUE,2191,87.0,3.9707895937927886,38.0,18.0,2247.0,1.6911437472185136,7,2.795425667090216,5.601415094339623,0,0,1.0,53.44911267361386,2005,3033.0,0,1,Orinoquia
85400,2006,CASANARE,TAMARA,1674,142.0,8.482676224611708,46.0,42.0,1762.0,2.61066969353008,7,3.5000000000000004,4.416761041902604,0,0,1.0,72.41883116883116,2005,3033.0,0,1,Orinoquia
85410,2006,CASANARE,TAURAMENA,5562,295.0,5.303847536857246,61.0,23.0,5646.0,1.0804109103790294,7,2.8704784130688448,4.220424229171223,0,0,1.0,33.73249441851025,2005,3033.0,0,1,Orinoquia
85430,2006,CASANARE,TRINIDAD,3490,216.0,6.189111747851003,59.0,39.0,3588.0,1.644370122630992,7,2.442105263157895,5.455259026687599,0,0,1.0,54.91930336463937,2005,3033.0,0,1,Orinoquia
85440,2006,CASANARE,VILLANUEVA,6505,752.0,11.560338201383551,140.0,87.0,6732.0,2.0796197266785503,7,3.975373790677221,3.9887918246250207,0,0,1.0,31.92269527296055,2005,3033.0,0,1,Orinoquia
86001,2006,PUTUMAYO,MOCOA,9962,2097.0,21.049989961855047,188.0,68.0,10218.0,1.8398903895087104,7,6.958301355845485,1.9785963165754104,0,0,1.0,27.91273758860397,2005,19519.0,0,1,Amazonia
86219,2006,PUTUMAYO,COLON,1745,294.0,16.84813753581662,25.0,9.0,1779.0,1.405283867341203,7,5.492154065620542,1.6072676450034942,0,0,1.0,19.6522153406384,2005,19519.0,0,1,Amazonia
86320,2006,PUTUMAYO,ORITO,6783,4207.0,62.02270381836945,123.0,80.0,6986.0,1.7606641855138847,7,8.317831517406326,3.728560775540642,0,0,1.0,51.11089508247505,2005,19519.0,0,1,Amazonia
86568,2006,PUTUMAYO,PUERTO ASIS,9500,3834.0,40.357894736842105,313.0,90.0,9903.0,3.1606583863475715,7,6.460176991150443,3.556450260023486,0,0,1.0,30.700816931484454,2005,19519.0,0,1,Amazonia
86569,2006,PUTUMAYO,PUERTO CAICEDO,1912,571.0,29.86401673640168,98.0,36.0,2046.0,4.789833822091887,7,2.3959646910466583,5.078809106830122,0,0,1.0,41.37605141290993,2005,19519.0,0,1,Amazonia
86571,2006,PUTUMAYO,PUERTO GUZMAN,1033,179.0,17.32817037754114,34.0,12.0,1079.0,3.151065801668211,7,5.316455696202532,4.86935866983373,0,0,1.0,100.0,2005,19519.0,0,1,Amazonia
86573,2006,PUTUMAYO,PUERTO LEGUIZAMO,2532,533.0,21.05055292259084,41.0,38.0,2611.0,1.5702795863653771,7,4.425256341068538,2.3945861530452888,0,0,1.0,37.82451197424029,2005,19519.0,0,1,Amazonia
86749,2006,PUTUMAYO,SIBUNDOY,3733,1022.0,27.37744441467988,89.0,23.0,3845.0,2.314694408322497,7,7.609005414648048,2.3178807947019866,0,0,1.0,20.660941972417383,2005,19519.0,0,1,Amazonia
86755,2006,PUTUMAYO,SAN FRANCISCO,2026,357.0,17.620927936821325,34.0,7.0,2067.0,1.644895984518626,7,5.056890012642225,1.7868145409735057,0,0,1.0,24.819734345351044,2005,19519.0,0,1,Amazonia
86757,2006,PUTUMAYO,SAN MIGUEL,2543,1843.0,72.47345654738497,70.0,39.0,2652.0,2.6395173453996983,7,6.430338004946414,4.555808656036446,0,0,1.0,40.62315513283043,2005,19519.0,0,1,Amazonia
86760,2006,PUTUMAYO,SANTIAGO,1963,509.0,25.92969943963321,24.0,23.0,2010.0,1.1940298507462688,7,7.891332470892626,1.450189155107188,0,0,1.0,39.98284734133791,2005,19519.0,0,1,Amazonia
86865,2006,PUTUMAYO,VALLE DEL GUAMUEZ,7061,4971.0,70.40079308879761,114.0,83.0,7258.0,1.5706806282722512,7,7.834655130978129,6.980240549828179,0,0,1.0,39.16499787608471,2005,19519.0,0,1,Amazonia
86885,2006,PUTUMAYO,VILLAGARZON,3132,682.0,21.77522349936143,70.0,50.0,3252.0,2.1525215252152523,7,2.6153846153846154,2.7165932452276063,0,0,1.0,35.6778256546238,2005,19519.0,0,1,Amazonia
88001,2006,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,SAN ANDRES,10774,1469.0,13.634676072025243,139.0,37.0,10950.0,1.269406392694064,7,3.2073986619441164,1.4196040560115886,0,0,1.0,42.45279515963128,2005,3.0,0,1,Caribe
88564,2006,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,PROVIDENCIA,864,54.0,6.25,27.0,4.0,895.0,3.016759776536313,7,1.5544041450777202,4.528763769889841,0,0,1.0,19.69938130708696,2005,3.0,0,1,Caribe
91001,2006,AMAZONAS,LETICIA,9577,3217.0,33.59089485225018,118.0,95.0,9790.0,1.205311542390194,7,3.503354275370035,0.7436891170001048,0,0,1.0,37.64687141057095,2005,218.0,0,1,Amazonia
91263,2006,AMAZONAS,EL ENCANTO,126,49.0,38.88888888888889,0.0,4.0,130.0,0.0,7,3.614457831325301,0.0,0,0,0.26,100.0,2005,218.0,0,1,Amazonia
91405,2006,AMAZONAS,LA CHORRERA,217,131.0,60.36866359447005,1.0,0.0,218.0,0.4587155963302752,7,8.333333333333332,0.0,0,0,0.436,52.88603848051308,2005,218.0,0,1,Amazonia
91407,2006,AMAZONAS,LA PEDRERA,89,15.0,16.853932584269664,2.0,0.0,91.0,2.197802197802198,7,4.032258064516129,2.2900763358778624,0,0,0.182,58.80370682392586,2005,218.0,0,1,Amazonia
91430,2006,AMAZONAS,LA VICTORIA,4,3.0,75.0,0.0,0.0,4.0,0.0,7,5.251207733967024,100.0,1,0,0.008,100.0,2005,218.0,1,1,Amazonia
91460,2006,AMAZONAS,MIRITI  PARANA,17,6.0,35.294117647058826,0.0,0.0,17.0,0.0,7,0.0,0.0,0,0,0.034,100.0,2005,218.0,1,1,Amazonia
91530,2006,AMAZONAS,PUERTO ALEGRIA,8,3.0,37.5,0.0,0.0,8.0,0.0,7,0.0,0.0,0,0,0.016,100.0,2005,218.0,1,1,Amazonia
91536,2006,AMAZONAS,PUERTO ARICA,56,21.0,37.5,0.0,1.0,57.0,0.0,7,10.0,0.0,0,0,0.114,71.55621742367833,2005,218.0,0,1,Amazonia
91540,2006,AMAZONAS,PUERTO NARINO,1323,283.0,21.390778533635675,9.0,14.0,1346.0,0.6686478454680534,7,0.8064516129032258,0.2894356005788712,0,0,1.0,58.34800469483567,2005,218.0,0,1,Amazonia
91669,2006,AMAZONAS,PUERTO SANTANDER,85,24.0,28.23529411764705,1.0,1.0,87.0,1.1494252873563218,7,18.75,0.0,0,0,0.174,100.0,2005,218.0,0,1,Amazonia
91798,2006,AMAZONAS,TARAPACA,262,107.0,40.83969465648856,2.0,2.0,266.0,0.7518796992481203,7,3.4722222222222223,1.3605442176870748,0,0,0.532,57.91441628583299,2005,218.0,0,1,Amazonia
94001,2006,GUAINIA,INIRIDA,4090,1312.0,32.07823960880196,88.0,36.0,4214.0,2.08827717133365,7,6.191687871077184,1.4388489208633095,0,0,1.0,57.52557544757033,2005,1010.0,0,1,Amazonia
94343,2006,GUAINIA,BARRANCOMINAS,129,17.0,13.178294573643411,5.0,1.0,135.0,3.7037037037037033,7,6.862745098039216,2.803738317757009,0,0,0.27,100.0,2005,1010.0,0,1,Amazonia
94663,2006,GUAINIA,MAPIRIPANA,14,2.0,14.285714285714285,0.0,0.0,14.0,0.0,7,11.11111111111111,0.0,0,0,0.028,100.0,2005,1010.0,1,1,Amazonia
94883,2006,GUAINIA,SAN FELIPE,12,7.0,58.333333333333336,1.0,0.0,13.0,7.6923076923076925,7,3.944831420328068,2.0021349945996505,1,1,0.026,100.0,2005,1010.0,1,1,Amazonia
94884,2006,GUAINIA,PUERTO COLOMBIA,16,7.0,43.75,1.0,0.0,17.0,5.88235294117647,7,0.0,0.0,0,0,0.034,97.7948226270374,2005,1010.0,1,1,Amazonia
94885,2006,GUAINIA,LA GUADALUPE,0,0.0,,0.0,0.0,0.0,,7,3.944831420328068,2.0021349945996505,1,1,0.0,100.0,2005,1010.0,1,0,Amazonia
94886,2006,GUAINIA,CACAHUAL,32,5.0,15.625,1.0,0.0,33.0,3.0303030303030303,7,3.4482758620689653,3.333333333333333,0,0,0.066,100.0,2005,1010.0,0,1,Amazonia
94887,2006,GUAINIA,PANA PANA,5,4.0,80.0,0.0,0.0,5.0,0.0,7,0.0,4.0,0,0,0.01,100.0,2005,1010.0,1,1,Amazonia
94888,2006,GUAINIA,MORICHAL,4,4.0,100.0,0.0,0.0,4.0,0.0,7,0.0,2.4390243902439024,0,0,0.008,100.0,2005,1010.0,1,1,Amazonia
95001,2006,GUAVIARE,SAN JOSE DEL GUAVIARE,9725,1967.0,20.22622107969152,338.0,173.0,10236.0,3.302071121531849,7,4.539577646889815,3.140720598232495,0,0,1.0,42.40458834245432,2005,7008.0,0,1,Amazonia
95015,2006,GUAVIARE,CALAMAR,803,294.0,36.612702366127024,34.0,24.0,861.0,3.948896631823461,7,4.041745680147526,5.9504142074720425,1,1,1.0,28.51985559566787,2005,7008.0,0,1,Amazonia
95025,2006,GUAVIARE,EL RETORNO,1948,421.0,21.611909650924023,154.0,45.0,2147.0,7.172799254774104,7,3.5439137134052388,8.76010781671159,0,0,1.0,100.0,2005,7008.0,0,1,Amazonia
95200,2006,GUAVIARE,MIRAFLORES,412,120.0,29.126213592233007,28.0,8.0,448.0,6.25,7,4.041745680147526,5.9504142074720425,1,1,0.896,44.39308082314346,2005,7008.0,0,1,Amazonia
97001,2006,VAUPES,MITU,2996,622.0,20.76101468624833,25.0,19.0,3040.0,0.8223684210526315,7,3.675992192582954,0.7040000000000001,0,0,1.0,51.77952943986624,2005,577.0,0,1,Amazonia
97161,2006,VAUPES,CARURU,249,40.0,16.06425702811245,2.0,3.0,254.0,0.7874015748031495,7,7.093265150565604,0.3994206896551724,1,1,0.508,100.0,2005,577.0,0,1,Amazonia
97511,2006,VAUPES,PACOA,98,27.0,27.55102040816326,2.0,4.0,104.0,1.9230769230769231,7,19.78021978021978,0.0,0,0,0.208,100.0,2005,577.0,0,1,Amazonia
97666,2006,VAUPES,TARAIRA,192,17.0,8.854166666666668,4.0,0.0,196.0,2.0408163265306123,7,7.142857142857142,0.0,0,0,0.392,82.06896551724138,2005,577.0,0,1,Amazonia
97777,2006,VAUPES,PAPUNAHUA,24,0.0,0.0,0.0,0.0,24.0,0.0,7,0.0,0.0,0,0,0.048,100.0,2005,577.0,1,1,Amazonia
97889,2006,VAUPES,YAVARATE,235,14.0,5.957446808510639,2.0,1.0,238.0,0.8403361344537815,7,4.867256637168142,1.293103448275862,0,0,0.476,78.51790174854288,2005,577.0,0,1,Amazonia
99001,2006,VICHADA,PUERTO CARRENO,3344,972.0,29.066985645933013,69.0,35.0,3448.0,2.0011600928074245,7,2.819036071536829,1.1296076099881094,0,0,1.0,45.61940542528909,2005,2916.0,0,1,Orinoquia
99524,2006,VICHADA,LA PRIMAVERA,1877,66.0,3.516249334043687,30.0,4.0,1911.0,1.5698587127158554,7,1.412639405204461,4.430379746835443,0,0,1.0,100.0,2005,2916.0,0,1,Orinoquia
99624,2006,VICHADA,SANTA ROSALIA,782,64.0,8.184143222506394,19.0,4.0,805.0,2.360248447204969,7,1.746031746031746,1.25,0,0,1.0,58.43789209535759,2005,2916.0,0,1,Orinoquia
99773,2006,VICHADA,CUMARIBO,1011,293.0,28.98120672601385,37.0,9.0,1057.0,3.500473036896877,7,4.087591240875913,4.709141274238228,0,0,1.0,82.43017924135057,2005,2916.0,0,1,Orinoquia
05001,2010,ANTIOQUIA,MEDELLIN,712860,28706.0,4.026877647784978,16060.0,8576.0,737496.0,2.177638929567076,9,18.47099247635573,2.3548861070664806,0,0,1.0,12.424089750899132,2005,53294.0,0,1,Andina
05002,2010,ANTIOQUIA,ABEJORRAL,6135,63.0,1.0268948655256724,81.0,81.0,6297.0,1.2863268222963316,9,6.190568600815059,1.4922553834529655,0,0,1.0,33.851119628807744,2005,53294.0,0,1,Andina
05004,2010,ANTIOQUIA,ABRIAQUI,791,10.0,1.2642225031605565,13.0,9.0,813.0,1.5990159901599017,8,12.063953488372094,2.1037868162692845,0,0,1.0,28.538283062645007,2005,53294.0,0,1,Andina
05021,2010,ANTIOQUIA,ALEJANDRIA,1775,13.0,0.7323943661971831,27.0,10.0,1812.0,1.490066225165563,9,6.730115567641061,1.0,0,0,1.0,33.13609467455622,2005,53294.0,0,1,Andina
05030,2010,ANTIOQUIA,AMAGA,8201,193.0,2.3533715400560906,210.0,140.0,8551.0,2.4558531165945503,9,23.12120740625486,2.796370667856612,0,0,1.0,27.06904491504551,2005,53294.0,0,1,Andina
05031,2010,ANTIOQUIA,AMALFI,3581,48.0,1.3404077073443172,143.0,62.0,3786.0,3.777073428420497,9,11.794117647058822,3.084688726864835,0,0,1.0,45.285489496430046,2005,53294.0,0,1,Andina
05034,2010,ANTIOQUIA,ANDES,13598,271.0,1.992940138255625,187.0,144.0,13929.0,1.342522794170436,9,10.259793814432989,1.336769205991303,0,0,1.0,30.493140161017763,2005,53294.0,0,1,Andina
05036,2010,ANTIOQUIA,ANGELOPOLIS,2002,20.0,0.999000999000999,29.0,31.0,2062.0,1.4064015518913675,9,14.66275659824047,2.422535211267606,0,0,1.0,25.972772326728062,2005,53294.0,0,1,Andina
05038,2010,ANTIOQUIA,ANGOSTURA,2256,65.0,2.881205673758865,121.0,91.0,2468.0,4.902755267423014,9,8.530280649926144,2.8351417570878543,0,0,1.0,55.15901917941248,2005,53294.0,0,1,Andina
05040,2010,ANTIOQUIA,ANORI,1511,17.0,1.1250827266710788,43.0,21.0,1575.0,2.7301587301587302,9,19.06052393857272,4.0068201193520885,0,0,1.0,48.14006650041563,2005,53294.0,0,1,Andina
05042,2010,ANTIOQUIA,SANTA FE DE ANTIOQUIA,6960,354.0,5.086206896551724,245.0,169.0,7374.0,3.3224844046650395,9,23.720596157299337,3.3786078098471983,0,0,1.0,44.10495423308613,2005,53294.0,0,1,Andina
05044,2010,ANTIOQUIA,ANZA,1317,13.0,0.9870918754745632,25.0,25.0,1367.0,1.82882223847842,9,4.706927175843695,2.149613069647464,0,0,1.0,51.33631800298467,2005,53294.0,0,1,Andina
05045,2010,ANTIOQUIA,APARTADO,30287,3329.0,10.991514511176412,1000.0,316.0,31603.0,3.1642565579217163,9,9.205058313597569,2.379507628294036,0,0,1.0,24.533834503697136,2005,53294.0,0,1,Andina
05051,2010,ANTIOQUIA,ARBOLETES,6833,350.0,5.122201082979657,50.0,92.0,6975.0,0.7168458781362007,9,10.044679794803905,0.6656924825458679,0,0,1.0,72.39527088575151,2005,53294.0,0,1,Andina
